 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
80,116048833,53,63,578,108218,272,0,10.90566038,36.56304574,2920,0,1717.746032,1096.850594,937.5018877,0.999579203,1009120.287,2984763.685,10000000,1,116000000,2231708.327,4151037.403,10000000,158,110000000,1781266.984,3862496.153,10000000,12,0,0,0,0,1072,1404,0.456704291,0.542874912,0,2920,929.8803419,1172.201857,1374057.192,0,0,0,1,0,0,0,0,1,937.8965517,10.90566038,1717.746032,1072,0,0,0,0,0,0,53,578,63,108218,8192,946,52,20,33087.72727,30306.83482,124446,23654,10000000.0,2215.53181,10000000,10000000,BENIGN
53,31311,1,1,52,68,52,52,52.0,0.0,68,68,68.0,0.0,3832.518923,63.87531538,31311.0,0.0,31311,31311,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,31.93765769,31.93765769,52,68,57.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,86.0,52.0,68.0,32,0,0,0,0,0,0,1,52,1,68,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,4454923,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,6.734123126,1.122353854,1113730.75,2225739.59,4452340,315,4454923,1113730.75,2225739.59,4452340,315,0,0.0,0.0,0,0,0,0,0,0,100,0,1.122353854,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,9726963,7,5,50,11607,20,0,7.142857143,6.094494002,8760,0,2321.4,3802.315321,1198.421337,1.233684142,884269.3636,1990801.577,6042596,3,9456368,1576061.333,2579040.742,6042596,3,271377,67844.25,135008.9623,270357,3,0,0,0,0,152,112,0.719649083,0.514035059,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.142857143,2321.4,152,0,0,0,0,0,0,7,50,5,11607,256,229,5,20,3412944.0,0.0,3412944,3412944,6042596.0,0.0,6042596,6042596,DDoS
80,1164923,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,9980.917194,6.867406687,166417.5714,434555.8874,1151844,73,12726,6363.0,8622.46009,12460,266,1164785,291196.25,573795.5275,1151844,86,0,0,0,0,72,112,2.575277508,4.292129179,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
65129,45,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,177777.7778,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22222.22222,22222.22222,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,593510,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,19600.34372,15.1640242,74188.75,209364.1355,592338,3,1024,512.0,702.8641405,1009,15,593412,118682.4,264781.8599,592338,3,0,0,0,0,72,132,5.054674732,10.10934946,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,110756748,28,34,706,28288,353,0,25.21428571,79.24007457,1520,0,832.0,694.9771306,261.7808894,0.559785305,1815684.393,3876016.483,10000000,2,111000000,4102101.778,5021258.22,10100000,40,111000000,3353881.818,4806891.446,10100000,2,0,0,0,0,904,1096,0.252806267,0.306979038,0,1520,460.2222222,651.5247982,424484.5627,0,0,0,1,0,0,0,0,1,467.6451613,25.21428571,832.0,904,0,0,0,0,0,0,28,706,34,28288,29200,357,3,32,50373.72727,45181.94633,186602,36629,10000000.0,5273.58939,10000000,9999790,BENIGN
80,5807365,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.06634162,0.68878054,1935788.333,3335619.3,5787413,143,5807365,2903682.5,4078210.783,5787413,19952,0,0.0,0.0,0,0,0,0,0,0,72,32,0.516585405,0.172195135,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30526,1,1,50,66,50,50,50.0,0.0,66,66,66.0,0.0,3800.039311,65.51791915,30526.0,0.0,30526,30526,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.75895958,32.75895958,50,66,55.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,83.0,50.0,66.0,20,0,0,0,0,0,0,1,50,1,66,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60595,21,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,95238.09524,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,47619.04762,47619.04762,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,285,241,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
88,13,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,615384.6154,153846.1538,13.0,0.0,13,13,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,76923.07692,76923.07692,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,592,1,1,57,116,57,57,57.0,0.0,116,116,116.0,0.0,292229.7297,3378.378378,592.0,0.0,592,592,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1689.189189,1689.189189,57,116,76.66666667,34.06366588,1160.333333,0,0,0,0,0,0,0,0,1,115.0,57.0,116.0,32,0,0,0,0,0,0,1,57,1,116,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23297,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,5065.029832,85.84796326,23297.0,0.0,23297,23297,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,42.92398163,42.92398163,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,40,0,0,0,0,0,0,1,51,1,67,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,146,2,2,62,118,31,31,31.0,0.0,59,59,59.0,0.0,1232876.712,27397.26027,48.66666667,82.56108849,144,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,13698.63014,13698.63014,31,59,42.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,52.75,31.0,59.0,40,0,0,0,0,0,0,2,62,2,118,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,85902055,8,5,311,11595,311,0,38.875,109.9551045,7240,0,2319.0,3331.638186,138.599711,0.151335146,7158504.583,24700000.0,85700000,0,85800000,12300000.0,32400000.0,85700000,0,153334,38333.5,67546.31931,139183,85,0,0,0,0,264,168,0.09312932,0.058205825,0,7240,850.4285714,2170.777518,4712275.033,0,0,0,0,1,0,0,0,0,915.8461538,38.875,2319.0,264,0,0,0,0,0,0,8,311,5,11595,251,235,1,32,1002.0,0.0,1002,1002,85700000.0,0.0,85700000,85700000,DoS
80,98327707,7,6,373,11595,373,0,53.28571429,140.9807484,4344,0,1932.5,1754.831473,121.7154388,0.132210955,8193975.583,28400000.0,98300000,2,98300000,16400000.0,40100000.0,98300000,2,44406,8881.2,14358.99837,33139,33,0,0,0,0,232,200,0.071190514,0.061020441,0,4344,854.8571429,1460.05015,2131746.44,0,0,0,0,1,0,0,0,0,920.6153846,53.28571429,1932.5,232,0,0,0,0,0,0,7,373,6,11595,274,235,1,32,982.0,0.0,982,982,98300000.0,0.0,98300000,98300000,DoS
443,7155581,10,10,1297,4815,474,0,129.7,192.7681682,1460,0,481.5,564.0301903,854.1584534,2.795021117,376609.5263,1162288.745,4881138,1,2274440,252715.5556,573310.2096,1776654,15166,7117011,790779.0,1690768.855,4999649,3,0,0,0,0,212,212,1.397510559,1.397510559,0,1460,291.047619,441.8917827,195268.3476,0,0,0,1,0,0,0,0,1,305.6,129.7,481.5,212,0,0,0,0,0,0,10,1297,10,4815,8192,64,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5879881,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.081715259,0.680285877,1959960.333,3393846.788,5878837,1,5879881,1959960.333,3393846.788,5878837,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.680285877,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1044.0,0.0,1044,1044,5878837.0,0.0,5878837,5878837,DDoS
80,98352909,8,6,385,11595,379,0,48.125,133.7101743,7240,0,1932.5,2845.835677,121.8062599,0.142344544,7565608.385,27300000.0,98300000,1,98300000,14000000.0,37200000.0,98300000,1,14643,2928.6,4349.876642,10138,2,0,0,0,0,252,200,0.08133974,0.061004805,0,7240,798.6666667,1954.425223,3819777.952,0,0,0,0,1,0,0,0,0,855.7142857,48.125,1932.5,252,0,0,0,0,0,0,8,385,6,11595,274,235,2,20,984.0,0.0,984,984,98300000.0,0.0,98300000,98300000,DoS
53,255,2,2,68,276,34,34,34.0,0.0,138,138,138.0,0.0,1349019.608,15686.27451,85.0,145.4922678,253,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,7843.137255,7843.137255,34,138,75.6,56.96314598,3244.8,0,0,0,0,0,0,0,0,1,94.5,34.0,138.0,64,0,0,0,0,0,0,2,68,2,276,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1698940,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,6843.679,4.70881844,242705.7143,638161.7062,1689905,45,8226,4113.0,5678.067453,8128,98,1698895,424723.75,843462.287,1689905,187,0,0,0,0,72,112,1.765806915,2.943011525,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,11619850,7,5,239,11632,239,0,34.14285714,90.33350905,7288,0,2326.4,3351.290617,1021.613876,1.032715569,1056350.0,2376532.755,6614376,6,6619477,1103246.167,2701221.299,6617091,18,11600000,2904961.0,3417571.108,6614376,161,0,0,0,0,232,168,0.602417415,0.430298154,0,7288,913.1538462,2258.361347,5100195.974,0,0,0,1,0,0,0,0,0,989.25,34.14285714,2326.4,232,0,0,0,0,0,0,7,239,5,11632,29200,235,1,32,855.0,0.0,855,855,6614376.0,0.0,6614376,6614376,DoS
80,100386530,8,5,394,11595,394,0,49.25,139.3000359,8688,0,2319.0,3774.237539,119.4283735,0.129499446,8365544.167,28900000.0,100000000,1,100000000,14300000.0,37900000.0,100000000,1,154217,38554.25,69657.09053,142757,197,0,0,0,0,264,168,0.079691967,0.049807479,0,8688,856.3571429,2381.929586,5673588.555,0,0,0,0,1,0,0,0,0,922.2307692,49.25,2319.0,264,0,0,0,0,0,0,8,394,5,11595,274,235,1,32,1008.0,0.0,1008,1008,100000000.0,0.0,100000000,100000000,DoS
80,84813381,7,6,344,11595,326,0,49.14285714,122.1193795,8688,0,1932.5,3506.021777,140.7678819,0.1532777,7067781.75,24200000.0,83800000,2,84800000,14100000.0,34100000.0,83800000,2,84800000,17000000.0,37900000.0,84800000,183,0,0,0,0,204,200,0.082534146,0.070743554,0,8688,853.2142857,2382.355918,5675619.72,1,0,0,0,0,0,0,0,0,918.8461538,49.14285714,1932.5,204,0,0,0,0,0,0,7,344,6,11595,0,235,3,20,10992.0,0.0,10992,10992,83800000.0,0.0,83800000,83800000,DoS
53,31247,2,2,80,278,40,40,40.0,0.0,139,139,139.0,0.0,11457.09988,128.0122892,10415.66667,17995.44399,31195,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,40,64.00614459,64.00614459,40,139,79.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,99.5,40.0,139.0,40,0,0,0,0,0,0,2,80,2,278,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60409,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,140,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115139739,74,97,739,183407,307,0,9.986486486,35.00704166,4380,0,1890.793814,1036.31016,1599.326189,1.485151881,677292.5824,2486579.698,10000000,2,115000000,1577256.699,3625461.373,10000000,70,110000000,1150215.385,3210453.903,10000000,48,0,0,0,0,1492,2084,0.642697305,0.842454576,0,4380,1070.616279,1215.951668,1478538.46,0,0,0,1,0,0,0,0,1,1076.877193,9.986486486,1890.793814,1492,0,0,0,0,0,0,74,739,97,183407,8192,946,73,20,34285.36364,33787.17378,136136,23511,10000000.0,7408.260625,10000000,10000000,BENIGN
53,70418,2,2,98,308,49,49,49.0,0.0,154,154,154.0,0.0,5765.571303,56.80365816,23472.66667,40607.35828,70362,9,9,9.0,0.0,9,9,47,47.0,0.0,47,47,0,0,0,0,40,40,28.40182908,28.40182908,49,154,91.0,57.51086854,3307.5,0,0,0,0,0,0,0,0,1,113.75,49.0,154.0,40,0,0,0,0,0,0,2,98,2,308,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31153,1,1,52,80,52,52,52.0,0.0,80,80,80.0,0.0,4237.15212,64.19927455,31153.0,0.0,31153,31153,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.09963727,32.09963727,52,80,61.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,92.0,52.0,80.0,32,0,0,0,0,0,0,1,52,1,80,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,15212,2,2,12,0,6,6,6.0,0.0,0,0,0.0,0.0,788.8509072,262.9503024,5070.666667,6650.668037,12610,36,2602,2602.0,0.0,2602,2602,15176,15176.0,0.0,15176,15176,0,0,0,0,40,64,131.4751512,131.4751512,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,0,1,4.5,6.0,0.0,40,0,0,0,0,0,0,2,12,2,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
443,314723,25,23,872,18504,309,0,34.88,76.83007224,2708,0,804.5217391,776.8863184,61565.24944,152.5150688,6696.234043,13234.95044,41266,1,314723,13113.45833,20245.03423,78466,1,272028,12364.90909,22888.46319,73844,1,0,0,0,0,820,744,79.43493167,73.08013714,0,2708,395.4285714,656.3040771,430735.0417,0,0,0,1,0,0,0,0,0,403.6666667,34.88,804.5217391,820,0,0,0,0,0,0,25,872,23,18504,29200,357,7,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116406868,37,31,6508,16513,1511,0,175.8918919,385.9144108,1418,0,532.6774194,610.4261564,197.7632454,0.584157973,1737415.94,3726354.9,10000000,1,116000000,3232505.75,4628879.686,10100000,1,116000000,3878995.667,4828061.576,10100000,65,0,0,0,0,1192,1000,0.317850662,0.266307311,0,1511,333.6376812,525.8076972,276473.7344,0,0,0,1,0,0,0,0,0,338.5441176,175.8918919,532.6774194,1192,0,0,0,0,0,0,37,6508,31,16513,29200,474,9,32,566203.0909,1755576.455,5859465,36603,10000000.0,4877.187125,10000000,10000000,BENIGN
123,87437,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1097.933369,22.87361186,87437.0,0.0,87437,87437,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,11.43680593,11.43680593,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,75572628,52,60,3150,82651,713,0,60.57692308,172.3678631,2920,0,1377.516667,885.1555353,1135.344929,1.482018066,680834.4865,2474355.345,10000000,1,70900000,1389455.294,3485361.558,10100000,1,75500000,1280485.136,3299879.942,10100000,1,0,0,0,0,1060,1212,0.688079816,0.79393825,0,2920,759.300885,928.8863136,862829.7837,0,0,0,1,0,0,0,0,1,766.0803571,60.57692308,1377.516667,1060,0,0,0,0,0,0,52,3150,60,82651,29200,72,51,20,102537.2857,207720.9298,573604,23900,10000000.0,10698.54621,10000000,9996603,BENIGN
53,48950,2,2,62,188,31,31,31.0,0.0,94,94,94.0,0.0,5107.252298,81.71603677,16316.66667,28256.09952,48944,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,40.85801839,40.85801839,31,94,56.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,1,70.25,31.0,94.0,40,0,0,0,0,0,0,2,62,2,188,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,648,2,2,252,252,126,126,126.0,0.0,126,126,126.0,0.0,777777.7778,6172.839506,216.0,330.7219376,597,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,3086.419753,3086.419753,126,126,126.0,0.0,0.0,0,0,0,0,0,0,0,0,1,157.5,126.0,126.0,40,0,0,0,0,0,0,2,252,2,252,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4216791,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,42.92363553,1.422882946,843358.2,1778364.169,4023276,49,4216791,1054197.75,1981109.27,4023276,49,0,0.0,0.0,0,0,1,0,0,0,100,20,1.185735788,0.237147158,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,251,64,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23564,1,1,45,61,45,45,45.0,0.0,61,61,61.0,0.0,4498.387371,84.87523341,23564.0,0.0,23564,23564,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,42.4376167,42.4376167,45,61,50.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,75.5,45.0,61.0,32,0,0,0,0,0,0,1,45,1,61,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,693994,2,2,94,180,47,47,47.0,0.0,90,90,90.0,0.0,394.8160935,5.763738591,231331.3333,400674.1586,693990,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,2.881869296,2.881869296,47,90,64.2,23.55206997,554.7,0,0,0,0,0,0,0,0,1,80.25,47.0,90.0,64,0,0,0,0,0,0,2,94,2,180,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,73326231,8,5,56,11601,20,0,7.0,5.656854249,5840,0,2320.2,2436.833027,158.9744876,0.177289898,6110519.25,20800000.0,72000000,47,73200000,10500000.0,27200000.0,72000000,99,151769,37942.25,52082.31111,110576,160,0,0,0,0,172,112,0.109101476,0.068188422,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,1133543.0,0.0,1133543,1133543,72000000.0,0.0,72000000,72000000,DDoS
80,97717708,8,6,375,11595,363,0,46.875,127.7625448,4344,0,1932.5,1754.831473,122.4957098,0.143269836,7516746.769,27100000.0,97600000,4,97700000,14000000.0,36900000.0,97600000,4,64504,12900.8,23033.26397,53223,14,0,0,0,0,240,200,0.081868478,0.061401358,0,4344,798.0,1423.885178,2027449.0,0,0,0,0,1,0,0,0,0,855.0,46.875,1932.5,240,0,0,0,0,0,0,8,375,6,11595,251,235,3,20,4940.0,0.0,4940,4940,97600000.0,0.0,97600000,97600000,DoS
53,94141442,2,2,107,384,56,51,53.5,3.535533906,272,112,192.0,113.137085,5.215556397,0.042489258,31400000.0,54300000.0,94000000,48399,94100000,94100000.0,0.0,94100000,94100000,94100000,94100000.0,0.0,94100000,94100000,0,0,0,0,72,52,0.021244629,0.021244629,51,272,108.4,95.01736683,9028.3,0,0,0,0,0,0,0,0,1,135.5,53.5,192.0,72,0,0,0,0,0,0,2,107,2,384,-1,-1,1,32,48399.0,0.0,48399,48399,94000000.0,0.0,94000000,94000000,BENIGN
57775,6215637,1,7,6,42,6,6,6.0,0.0,6,6,6.0,0.0,7.722458696,1.287076449,887948.1429,2343971.46,6203574,1,0,0.0,0.0,0,0,6210829,1035138.167,2532006.607,6203574,1,0,0,0,0,20,140,0.160884556,1.126191893,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,7,6.75,6.0,6.0,20,0,0,0,0,0,0,1,6,7,42,229,0,0,20,12063.0,0.0,12063,12063,6203574.0,0.0,6203574,6203574,BENIGN
80,35704,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,325649.7871,252.0725969,4463.0,10824.18876,31040,3,3992,1996.0,2818.52763,3989,3,35674,7134.8,13465.48899,31040,14,0,0,0,0,72,132,84.02419897,168.0483979,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,31279,2,2,78,210,39,39,39.0,0.0,105,105,105.0,0.0,9207.455481,127.8813261,10426.33333,18044.21748,31262,3,14,14.0,0.0,14,14,3,3.0,0.0,3,3,0,0,0,0,40,40,63.94066306,63.94066306,39,105,65.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,81.75,39.0,105.0,40,0,0,0,0,0,0,2,78,2,210,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
17752,20,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,600000.0,100000.0,20.0,0.0,20,20,20,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0,0,0,40,0,100000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,127,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,447,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,505592.8412,8948.545861,149.0,216.9170348,398,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,4474.272931,4474.272931,34,79,52.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,64,0,0,0,0,0,0,2,68,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,11020,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1088.92922,272.2323049,5510.0,7488.260813,10805,215,11020,11020.0,0.0,11020,11020,0,0.0,0.0,0,0,0,0,0,0,40,32,181.4882033,90.74410163,0,6,4.5,3.0,9.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,40,0,0,0,0,0,0,2,12,1,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
993,28,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,285714.2857,71428.57143,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,35714.28571,35714.28571,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,6925786,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.331638315,0.721939719,1731446.5,3462227.698,6924788,1,6925786,1731446.5,3462227.698,6924788,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.721939719,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,998.0,0.0,998,998,6924788.0,0.0,6924788,6924788,DDoS
58814,65,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,184615.3846,30769.23077,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15384.61538,15384.61538,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,8190,32160,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
34165,11562206,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.113592683,0.518932114,2312441.2,5148915.369,11500000,3,0,0.0,0.0,0,0,11500000,2885917.25,5758119.552,11500000,3,0,0,0,0,20,100,0.086488686,0.432443428,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,39120.0,0.0,39120,39120,11500000.0,0.0,11500000,11500000,BENIGN
53,239,2,2,82,152,41,41,41.0,0.0,76,76,76.0,0.0,979079.4979,16736.40167,79.66666667,132.7905619,233,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,8368.200837,8368.200837,41,76,55.0,19.17028951,367.5,0,0,0,0,0,0,0,0,1,68.75,41.0,76.0,64,0,0,0,0,0,0,2,82,2,152,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
